X,Y,OBJECTID,FACILITYID,INTID,LATITUDE,LONGITUDE,COUNTDATE,ADT,STREETONE,DIRECTION,STREETTWO,TRAVELDIRE,NEARINTERS,CITY,ADTONE,ADTTWO,CREATIONDATE,LASTUPDATE,NOTES
6176387.60795142,1942789.55010574,5745,3349,3349,37.32295018,-121.82503263,2012/08/22 00:00:00+00,42443,Tully Rd,E of,King Rd, ,Tully Rd & King Rd,San Jose,,,,2021/03/18 17:08:34+00, 
6150535.48905209,1936820.38815956,5746,3350,3350,37.305527,-121.91361401,2012/04/18 00:00:00+00,36031,Meridian Av,N of,Willow St, ,Meridian Av & Willow St,San Jose,,,,2021/03/18 17:08:34+00, 
6139968.82350567,1939043.61665273,5747,3351,3351,37.31118833,-121.95005863,2013/11/06 00:00:00+00,26368,Winchester Bl,S of,Neal Av, ,Winchester Bl & Neal Av,San Jose,,,,2021/03/18 17:08:34+00, 
6139939.11293517,1934662.52863015,5748,3352,3352,37.29915594,-121.94992738,2013/12/04 00:00:00+00,27574,Winchester Bl,N of,Loma Verde Dr, ,Winchester Bl & Loma Verde Dr,San Jose,,,,2021/03/18 17:08:34+00, 
6158313.93281275,1947723.8460114,5749,3353,3353,37.33579269,-121.88743467,2014/03/04 00:00:00+00,10029,Third St,N of,San Fernando St, ,Third St & San Fernando St,San Jose,,,,2021/03/18 17:08:34+00, 
6159591.9883275,1945499.83832031,5750,3354,3354,37.32973708,-121.88292614,2014/03/04 00:00:00+00,8661,Third St,N of,William St, ,Third St & William St,San Jose,,,,2021/03/18 17:08:34+00, 
6156421.98220032,1953910.1171034,5751,3355,3355,37.35270395,-121.89425867,2011/02/23 00:00:00+00,2591,Seventh St,N of,Taylor St, ,Seventh St & Taylor St,San Jose,,,,2021/03/18 17:08:34+00, 
6157371.07741499,1952259.34153356,5752,3356,3356,37.34820944,-121.89090937,2011/02/23 00:00:00+00,2532,Seventh St,N of,Empire St, ,Seventh St & Empire St,San Jose,,,,2021/03/18 17:08:34+00, 
6174536.25076175,1922073.31397922,5753,3357,3357,37.2659901,-121.83039459,2014/02/13 00:00:00+00,16091,Branham Ln,E of,Snell Av, ,Branham Ln & Snell Av,San Jose,,,,2021/03/18 17:08:34+00, 
6171290.29301482,1922120.98678415,5754,3358,3358,37.26599391,-121.84155031,2011/02/10 00:00:00+00,12170,Branham Ln,W of,Kingspark Dr, ,Branham Ln & Kingspark Dr,San Jose,,,,2021/03/18 17:08:34+00, 
6159477.03842616,1920675.57300831,5755,3359,3359,37.26154978,-121.88206458,2011/02/10 00:00:00+00,20843,Branham Ln,W of,Desin Dr, ,Branham Ln & Desin Dr,San Jose,,,,2021/03/18 17:08:34+00, 
6147523.81594159,1912825.94992806,5756,3360,3360,37.23950915,-121.92271356,2014/01/15 00:00:00+00,6499,Leigh Av,N of,Anne Wy, ,Leigh Av & Anne Wy,San Jose,,,,2021/03/18 17:08:34+00, 
6147400.91658108,1912710.03316514,5757,3361,3361,37.2391805,-121.92314256,2014/01/16 00:00:00+00,1024,Anne Wy,W of,Leigh Av, ,Anne Wy & Leigh Av,San Jose,,,,2021/03/18 17:08:34+00, 
6147679.57973766,1912707.92687015,5758,3362,3362,37.23918629,-121.92218526,2014/01/16 00:00:00+00,1042,Anne Wy,E of,Leigh Av, ,Anne Wy & Leigh Av,San Jose,,,,2021/03/18 17:08:34+00, 
6147542.05737491,1912596.90412632,5759,3363,3363,37.23888142,-121.92263932,2014/01/15 00:00:00+00,5646,Leigh Av,S of,Anne Wy, ,Leigh Av & Anne Wy,San Jose,,,,2021/03/18 17:08:34+00, 
6148053.95267658,1937925.15563506,5760,3364,3364,37.30845901,-121.92220401,2011/05/18 00:00:00+00,,Leigh Av,S of,Goodwin Av, ,Leigh Av & Goodwin Av,San Jose,,,,2021/03/18 17:08:34+00, 
6166890.86414966,1954778.59600948,5761,3365,3365,37.35551169,-121.85829039,2011/02/22 00:00:00+00,14457,King Rd,N of,Wilshire Bl, ,King Rd & Wilshire Bl,San Jose,,,,2021/03/18 17:08:34+00, 
6168928.762961,1952073.53449048,5762,3366,3366,37.34816411,-121.85114533,2011/02/22 00:00:00+00,20807,King Rd,S of,William St, ,King Rd & William St,San Jose,,,,2021/03/18 17:08:34+00, 
6163410.61159575,1959559.12155339,5763,3367,3367,37.36850052,-121.87050149,2010/11/16 00:00:00+00,19697,King Rd,N of,Pala Ranch Cl, ,King Rd & Pala Ranch Cl,San Jose,,,,2021/03/18 17:08:34+00, 
6178643.15363716,1933274.74859731,5764,3368,3368,37.2969192,-121.81681994,2010/11/16 00:00:00+00,11255,McLaughlin Av,N of,Muriel Ct, ,McLaughlin Av & Muriel Ct,San Jose,,,,2021/03/18 17:08:34+00, 
6155942.6924765,1936551.42609906,5765,3369,3369,37.30500301,-121.8950163,2015/02/05 00:00:00+00,11801,Minnesota Av,E of,Settle Av, ,Minnesota Av & Settle Av,San Jose,,,,2021/03/18 17:08:34+00, 
6154738.39960949,1935753.77972847,5766,3370,3370,37.30276308,-121.89911711,2015/02/04 00:00:00+00,9727,Minnesota Av,W of,Iris Ct, ,Minnesota Av & Iris Ct,San Jose,,,,2021/03/18 17:08:34+00, 
6154714.92360657,1935740.16755098,5767,3371,3371,37.30272473,-121.89919712,2015/04/09 00:00:00+00,9655,Minnesota Av,W of,Iris Ct, ,Minnesota Av & Iris Ct,San Jose,,,,2021/03/18 17:08:34+00, 
6154700.34128666,1935731.71218731,5768,3372,3372,37.30270091,-121.89924681,2015/02/23 00:00:00+00,8695,Minnesota Av,W of,Iris Ct, ,Minnesota Av & Iris Ct,San Jose,,,,2021/03/18 17:08:34+00, 
6155697.44329508,1936370.58295681,5769,3373,3373,37.30449632,-121.89585028,2015/04/09 00:00:00+00,10623,Minnesota Av,E of,Blewett Av, ,Minnesota Av & Blewett Av,San Jose,,,,2021/03/18 17:08:34+00, 
6157382.23881,1958359.78307281,5770,3374,3374,37.36495117,-121.89118287,2011/05/03 00:00:00+00,23000,Commercial St,E of,Oakland Rd, ,Commercial St & Oakland Rd,San Jose,,,,2021/03/18 17:08:34+00, 
6156327.56703483,1962197.88300815,5771,3375,3375,37.37545877,-121.89500502,2011/02/09 00:00:00+00,19319,Oakland Rd,S of,Bern Ct, ,Oakland Rd & Bern Ct,San Jose,,,,2021/03/18 17:08:34+00, 
6154493.93192258,1969002.40286365,5772,3376,3376,37.39406892,-121.90166399,2011/02/09 00:00:00+00,18177,Oakland Rd,N of,Rock Av, ,Oakland Rd & Rock Av,San Jose,,,,2021/03/18 17:08:34+00, 
6152019.34500824,1950635.72174931,5773,3377,3377,37.34351957,-121.90923222,2014/09/24 00:00:00+00,28759,Taylor St,E of,Walnut St, ,Taylor St & Walnut St,San Jose,,,,2021/03/18 17:08:34+00, 
6150389.22654933,1949239.12218031,5774,3378,3378,37.33961676,-121.91476646,2014/09/25 00:00:00+00,16544,Taylor St,W of,Laurel St, ,Taylor St & Laurel St,San Jose,,,,2021/03/18 17:08:34+00, 
